INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_DESCRIPTION,DISTRICT,NEIGHBORHOOD,STREET,OCCURRED_ON_DATE,YEAR,MONTH,MONTH_YEAR,DAY_OF_WEEK,HOUR,TIME_OF_DAY,SEASON,IS_WEEKEND,Lat,Long
232051529,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,Mattapan,"WILLOWWOOD ST & WOODROW AVE
DORCHESTER, MA 02124
U",2023-06-30 17:25:00,2023,6,2023-06,Friday,17,Afternoon,Summer,0,42.2866030179336,-71.08653197301608
242017846,1832,SICK ASSIST - DRUG RELATED ILLNESS,C6,South Boston,MASSACHUSETTS AVE,2024-03-04 10:30:00,2024,3,2024-03,Monday,10,Morning,Spring,0,42.32856401155175,-71.06835343222609
232051743,1832,SICK ASSIST - DRUG RELATED ILLNESS,D4,South End/Fenway,"CLARENDON ST & BOYLSTON ST
BOSTON, MA 02116
UNITED",2023-07-01 11:28:00,2023,7,2023-07,Saturday,11,Morning,Summer,1,42.35067002057816,-71.07523997251569
232051653,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,Roxbury,COLUMBIA RD,2023-07-01 00:26:00,2023,7,2023-07,Saturday,0,Late Night,Summer,1,42.309850251625775,-71.0728879785734
232053451,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Downtown/Beacon Hill,WASHINGTON ST,2023-07-07 14:15:00,2023,7,2023-07,Friday,14,Afternoon,Summer,0,42.35591934853281,-71.06000538982026
232053552,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Downtown/Beacon Hill,"MASON ST & WEST ST
BOSTON, MA 02111
UNITED STATES",2023-07-07 18:51:00,2023,7,2023-07,Friday,18,Evening,Summer,0,42.35482696565397,-71.06263905484607
230331020,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,Roxbury,"TABER ST & WARREN ST
ROXBURY, MA 02119
UNITED STAT",2023-07-02 19:46:00,2023,7,2023-07,Sunday,19,Evening,Summer,1,42.33010196303907,-71.08319601655282
232103638,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,Mattapan,BLUE HILL AVE,2023-12-20 12:30:00,2023,12,2023-12,Wednesday,12,Afternoon,Winter,0,42.28482576580487,-71.09137368938802
232104210,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,External,Unknown,WESLEYAN PL,2023-12-22 12:40:00,2023,12,2023-12,Friday,12,Afternoon,Winter,0,42.35661726271055,-71.06060465247752
232104209,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Downtown/Beacon Hill,"CAUSEWAY ST & HAVERHILL ST
BOSTON, MA 02114
UNITED",2023-12-22 11:00:00,2023,12,2023-12,Friday,11,Morning,Winter,0,42.36571599202564,-71.06063602164863
232104115,1832,SICK ASSIST - DRUG RELATED ILLNESS,B3,Mattapan,ERIE ST,2023-12-22 10:03:00,2023,12,2023-12,Friday,10,Morning,Winter,0,42.30153144100213,-71.08257818713801
232103837,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,Roxbury,WASHINGTON ST,2023-12-21 13:08:00,2023,12,2023-12,Thursday,13,Afternoon,Winter,0,42.32866283555609,-71.08563401183545
232104024,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,South End/Fenway,MASSACHUSETTS AVE,2023-12-21 22:51:00,2023,12,2023-12,Thursday,22,Night,Winter,0,42.33562126153903,-71.07582360570268
232103902,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Downtown/Beacon Hill,TREMONT ST,2023-12-21 15:15:00,2023,12,2023-12,Thursday,15,Afternoon,Winter,0,42.35637530546307,-71.06213512963006
232104475,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Downtown/Beacon Hill,TEMPLE PL,2023-12-23 14:15:00,2023,12,2023-12,Saturday,14,Afternoon,Winter,1,42.35521428732261,-71.06206350909659
232104406,1832,SICK ASSIST - DRUG RELATED ILLNESS,E13,Jamaica Plain,CENTRE ST,2023-12-23 10:43:00,2023,12,2023-12,Saturday,10,Morning,Winter,1,42.32279782528309,-71.10033101200467
232030545,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6,South Boston,INTERSTATE 93 N,2023-04-20 12:41:00,2023,4,2023-04,Thursday,12,Afternoon,Spring,0,42.33142604420243,-71.06214063516809
232051667,1832,SICK ASSIST - DRUG RELATED ILLNESS,C6,South Boston,SEAPORT BLVD,2023-07-01 01:49:00,2023,7,2023-07,Saturday,1,Late Night,Summer,1,42.35275616772715,-71.04748127479294
232052957,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Downtown/Beacon Hill,NEW CHARDON ST,2023-07-05 20:18:00,2023,7,2023-07,Wednesday,20,Evening,Summer,0,42.3626074984039,-71.06132725274803
232052951,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A7,East Boston,BORDER ST,2023-07-05 20:47:00,2023,7,2023-07,Wednesday,20,Evening,Summer,0,42.37141060127874,-71.04245069263575
242015885,1832,SICK ASSIST - DRUG RELATED ILLNESS,E13,Jamaica Plain,OAKVIEW TER,2024-02-26 17:31:00,2024,2,2024-02,Monday,17,Afternoon,Winter,0,42.31996838822779,-71.11065720284135
242015918,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,Roxbury,WASHINGTON ST,2024-02-21 18:30:00,2024,2,2024-02,Wednesday,18,Evening,Winter,0,42.33011861610761,-71.08425105981017
242016133,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Downtown/Beacon Hill,"TREMONT ST & TEMPLE PL
BOSTON, MA 02111
UNITED STA",2024-02-27 13:30:00,2024,2,2024-02,Tuesday,13,Afternoon,Winter,0,42.355611008114224,-71.06289400004533
242016167,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,South End/Fenway,"ALBANY ST & NORTHAMPTON ST
BOSTON, MA 02119
UNITED",2024-02-27 13:52:00,2024,2,2024-02,Tuesday,13,Afternoon,Winter,0,42.332860999846005,-71.0744220380774
242016175,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6,South Boston,OLD COLONY AVE,2024-02-27 17:15:00,2024,2,2024-02,Tuesday,17,Afternoon,Winter,0,42.32971183222836,-71.05268388082771
242017867,1832,SICK ASSIST - DRUG RELATED ILLNESS,C11,Dorchester,"GENEVA AVE & WESTVILLE ST
BOSTON, MA 02122
UNITED ",2024-03-04 12:14:00,2024,3,2024-03,Monday,12,Afternoon,Spring,0,42.30100995586477,-71.06737303068468
232054148,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,Roxbury,WARREN ST,2023-07-10 00:40:00,2023,7,2023-07,Monday,0,Late Night,Summer,0,42.32902468895483,-71.08341504753118
232054328,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6,South Boston,W BROADWAY,2023-07-10 15:59:00,2023,7,2023-07,Monday,15,Afternoon,Summer,0,42.34128750439044,-71.05467932649397
232054160,1832,SICK ASSIST - DRUG RELATED ILLNESS,C6,South Boston,"BRADSTON ST & SOUTHAMPTON ST
ROXBURY, MA 02118
UNI",2023-07-10 00:00:00,2023,7,2023-07,Monday,0,Late Night,Summer,0,42.33235402165728,-71.07138702581973
232054387,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E13,Jamaica Plain,WASHINGTON ST,2023-07-10 16:00:00,2023,7,2023-07,Monday,16,Afternoon,Summer,0,42.309718567672725,-71.10429431787648
232054307,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,Mattapan,STURBRIDGE ST,2023-07-10 15:02:00,2023,7,2023-07,Monday,15,Afternoon,Summer,0,42.2718223759161,-71.074085873085
242021710,1832,SICK ASSIST - DRUG RELATED ILLNESS,B3,Mattapan,RIVER ST,2024-03-17 12:45:00,2024,3,2024-03,Sunday,12,Afternoon,Spring,1,42.26956689298911,-71.09075049266373
232054403,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,Mattapan,DEERING RD,2023-07-10 20:26:00,2023,7,2023-07,Monday,20,Evening,Summer,0,42.28414024982015,-71.09305137909429
232054408,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,Mattapan,SELDEN ST,2023-07-10 19:37:00,2023,7,2023-07,Monday,19,Evening,Summer,0,42.280893655822176,-71.0803746810546
232054364,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A7,East Boston,E EAGLE ST,2023-07-10 16:00:00,2023,7,2023-07,Monday,16,Afternoon,Summer,0,42.381325051436406,-71.02804009577999
242016469,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,Roxbury,"WARREN ST & DUDLEY ST
ROXBURY, MA 02119
UNITED STA",2024-02-28 17:05:00,2024,2,2024-02,Wednesday,17,Afternoon,Winter,0,42.328657016948966,-71.0834519549857
242016846,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Downtown/Beacon Hill,"CONGRESS ST & DEVONSHIRE ST
BOSTON, MA 02109
UNITE",2024-02-29 21:30:00,2024,2,2024-02,Thursday,21,Night,Winter,0,42.358861990537264,-71.05680998691555
232054768,1832,SICK ASSIST - DRUG RELATED ILLNESS,E5,West Roxbury,BELGRADE AVE,2023-07-12 01:38:00,2023,7,2023-07,Wednesday,1,Late Night,Summer,0,42.28611665419708,-71.14114398668039
252085183,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A7,East Boston,E EAGLE ST,2025-10-05 00:00:00,2025,10,2025-10,Sunday,0,Late Night,Fall,1,42.381325051436406,-71.02804009577999
252079331,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,South End/Fenway,MASSACHUSETTS AVE,2025-09-22 08:49:00,2025,9,2025-09,Monday,8,Morning,Fall,0,42.33311189030739,-71.07276369932725
252084291,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E13,Jamaica Plain,WASHINGTON ST,2025-10-06 08:00:00,2025,10,2025-10,Monday,8,Morning,Fall,0,42.309718567672725,-71.10429431787648
252084361,1832,SICK ASSIST - DRUG RELATED ILLNESS,D4,South End/Fenway,WASHINGTON ST,2025-10-06 14:37:00,2025,10,2025-10,Monday,14,Afternoon,Fall,0,42.33438721461607,-71.07958851631868
252011866,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,Dorchester,"COLUMBIA RD & GLENDALE ST
DORCHESTER, MA 02125
UNI",2025-02-13 13:01:00,2025,2,2025-02,Thursday,13,Afternoon,Winter,0,42.31269396249985,-71.06842697756434
252076191,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,South End/Fenway,"E LENOX ST & WASHINGTON ST
ROXBURY, MA 02118
UNITE",2025-09-12 12:31:00,2025,9,2025-09,Friday,12,Afternoon,Fall,0,42.33503302044487,-71.0787649791052
252077252,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D14,Brighton/Allston,WASHINGTON ST,2025-09-13 00:00:00,2025,9,2025-09,Saturday,0,Late Night,Fall,1,42.34905600030505,-71.15049849975023
252077264,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,South End/Fenway,"REED ST & THORNDIKE ST
ROXBURY, MA 02118
UNITED ST",2025-09-15 14:00:00,2025,9,2025-09,Monday,14,Afternoon,Fall,0,42.33329796415463,-71.07873794174556
252077263,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6,South Boston,W BROADWAY,2025-09-15 13:30:00,2025,9,2025-09,Monday,13,Afternoon,Fall,0,42.34128750439044,-71.05467932649397
252077107,1832,SICK ASSIST - DRUG RELATED ILLNESS,E18,Hyde Park,BISMARCK ST,2025-09-15 11:20:00,2025,9,2025-09,Monday,11,Morning,Fall,0,42.26983458121419,-71.10003437244237
252076528,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Downtown/Beacon Hill,CANAL ST,2025-09-13 13:39:00,2025,9,2025-09,Saturday,13,Afternoon,Fall,1,42.36489527002729,-71.06050249015775
252076635,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A7,East Boston,"HORACE ST & BYRON ST
BOSTON, MA 02128
UNITED STATE",2025-09-13 18:30:00,2025,9,2025-09,Saturday,18,Evening,Fall,1,42.38273495689311,-71.01580402501372
252076599,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6,South Boston,W BROADWAY,2025-09-13 12:30:00,2025,9,2025-09,Saturday,12,Afternoon,Fall,1,42.34128750439044,-71.05467932649397
252042710,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,Roxbury,DUDLEY TER,2025-05-28 15:45:00,2025,5,2025-05,Wednesday,15,Afternoon,Spring,0,42.31814836275044,-71.06708346115504
252042981,1832,SICK ASSIST - DRUG RELATED ILLNESS,A1,Downtown/Beacon Hill,CITY HALL PLZ,2025-05-29 12:17:00,2025,5,2025-05,Thursday,12,Afternoon,Spring,0,42.35972136485404,-71.05852360114129
252032031,1832,SICK ASSIST - DRUG RELATED ILLNESS,A1,Downtown/Beacon Hill,COURT ST,2025-04-24 08:41:00,2025,4,2025-04,Thursday,8,Morning,Spring,0,42.358922787510814,-71.0583535444055
252072097,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E5,West Roxbury,CENTRE ST,2025-08-30 07:30:00,2025,8,2025-08,Saturday,7,Morning,Summer,1,42.287093552591074,-71.14822128377165
252071809,1832,SICK ASSIST - DRUG RELATED ILLNESS,D4,South End/Fenway,"MASSACHUSETTS AVE & SHAWMUT AVE
BOSTON, MA 02118
U",2025-08-29 13:28:00,2025,8,2025-08,Friday,13,Afternoon,Summer,0,42.33733298842377,-71.07807400722
252072209,1832,SICK ASSIST - DRUG RELATED ILLNESS,B2,Roxbury,FARNHAM ST,2025-08-30 20:09:00,2025,8,2025-08,Saturday,20,Evening,Summer,1,42.33046535566263,-71.07442944946324
252072655,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,South End/Fenway,MASSACHUSETTS AVE,2025-09-01 13:32:00,2025,9,2025-09,Monday,13,Afternoon,Fall,0,42.33311189030739,-71.07276369932725
252072748,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Downtown/Beacon Hill,WINTER ST,2025-09-01 18:00:00,2025,9,2025-09,Monday,18,Evening,Fall,0,42.35602373388714,-71.06177615141588
252072375,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Downtown/Beacon Hill,"SUMMER ST & PURCHASE ST
BOSTON, MA 02110
UNITED ST",2025-08-31 13:52:00,2025,8,2025-08,Sunday,13,Afternoon,Summer,1,42.35289904280907,-71.05637705153694
252042975,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,South End/Fenway,"GAGE ST & TRASK ST
ROXBURY, MA 02118
UNITED STATES",2025-05-29 12:18:00,2025,5,2025-05,Thursday,12,Afternoon,Spring,0,42.3350179840005,-71.07592395556651
252043066,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,South End/Fenway,"MASSACHUSETTS AVE & HARRISON AVE
BOSTON, MA 02118
",2025-05-29 16:13:00,2025,5,2025-05,Thursday,16,Afternoon,Spring,0,42.334914962732086,-71.07518494048284
252039087,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D14,Brighton/Allston,COMMONWEALTH AVE,2025-05-16 13:35:00,2025,5,2025-05,Friday,13,Afternoon,Spring,0,42.35034269234086,-71.13038206644046
252039032,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,Dorchester,HANCOCK ST,2025-05-16 13:47:00,2025,5,2025-05,Friday,13,Afternoon,Spring,0,42.3104339974624,-71.06134009762133
252039195,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E18,Hyde Park,HYDE PARK AVE,2025-05-16 21:01:00,2025,5,2025-05,Friday,21,Night,Spring,0,42.25621592040215,-71.12401947329023
252043093,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A7,East Boston,CHELSEA ST & ELBOW ST,2025-05-29 17:23:00,2025,5,2025-05,Thursday,17,Afternoon,Spring,0,42.37049802578565,-71.03808502885381
252043144,1825,DRUGS - POSSESSION OF DRUG PARAPHANALIA,A1,Downtown/Beacon Hill,NEW CHARDON ST,2025-05-29 18:44:00,2025,5,2025-05,Thursday,18,Evening,Spring,0,42.3626074984039,-71.06132725274803
252043143,1825,DRUGS - POSSESSION OF DRUG PARAPHANALIA,A1,Downtown/Beacon Hill,NEW CHARDON ST,2025-05-29 18:44:00,2025,5,2025-05,Thursday,18,Evening,Spring,0,42.3626074984039,-71.06132725274803
252043142,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A7,East Boston,E EAGLE ST,2025-05-26 00:00:00,2025,5,2025-05,Monday,0,Late Night,Spring,0,42.381325051436406,-71.02804009577999
252043207,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,Dorchester,DORCHESTER AVE,2025-05-30 01:54:00,2025,5,2025-05,Friday,1,Late Night,Spring,0,42.30254238771603,-71.0595669012164
252039375,1832,SICK ASSIST - DRUG RELATED ILLNESS,A1,Downtown/Beacon Hill,TEMPLE PL,2025-05-17 12:49:00,2025,5,2025-05,Saturday,12,Afternoon,Spring,1,42.35521428732261,-71.06206350909659
252043441,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A7,East Boston,E EAGLE ST,2025-05-27 00:00:00,2025,5,2025-05,Tuesday,0,Late Night,Spring,0,42.381325051436406,-71.02804009577999
252039063,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Downtown/Beacon Hill,STANIFORD ST,2025-05-16 15:00:00,2025,5,2025-05,Friday,15,Afternoon,Spring,0,42.36173448116128,-71.06386593059307
252039447,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6,South Boston,W BROADWAY,2025-05-17 07:30:00,2025,5,2025-05,Saturday,7,Morning,Spring,1,42.34128750439044,-71.05467932649397
252039724,1810,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A7,East Boston,E EAGLE ST,2025-05-15 00:00:00,2025,5,2025-05,Thursday,0,Late Night,Spring,0,42.381325051436406,-71.02804009577999
